,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance
143,ENSG00000141639,MAPK4,18,50560087,50731826,1,171739,80373285,0.6301342106397667,26,20,0.00015139252004495193,0.00011645578464996303,0.7692307692307693,Predominantly Transcriptional,7,6.0
144,ENSG00000141622,RNF165,18,46326809,46463140,1,136331,80373285,0.5772437259469985,14,35,0.00010269124410442233,0.00025672811026105583,2.5,Predominantly Post-Transcriptional,8,27.0
145,ENSG00000078804,TP53INP2,20,34704339,34713439,1,9100,64444167,0.5385885273371599,4,5,0.00043956043956043956,0.0005494505494505495,1.25,Predominantly Post-Transcriptional,4,115.0
146,ENSG00000101384,JAG1,20,10637684,10673999,-1,36315,64444167,0.16534997651532993,10,3,0.00027536830510808204,8.261049153242462e-05,0.3,Predominantly Transcriptional,9,741.0
147,ENSG00000167393,PPP2R3B,23,333933,386955,-1,53022,156040895,0.0023099329185467692,5,7,9.430047904643356e-05,0.00013202067066500698,1.4,Predominantly Post-Transcriptional,10,142.5
148,ENSG00000205929,C21orf62,21,32790673,32813743,-1,23070,46709983,0.7022526212437286,6,3,0.0002600780234070221,0.00013003901170351105,0.5,Predominantly Transcriptional,5,1.5
149,ENSG00000230366,DSCR9,21,37208503,37221736,1,13233,46709983,0.7967273184406853,3,1,0.00022670596236681024,7.556865412227008e-05,0.3333333333333333,Predominantly Transcriptional,5,5.0
150,ENSG00000230323,LINC00159,21,32080316,32197813,-1,117497,46709983,0.6880555811805797,15,2,0.00012766283394469646,1.7021711192626195e-05,0.13333333333333333,Predominantly Transcriptional,2,0.5
151,ENSG00000089057,SLC23A2,20,4852356,5010293,-1,157937,64444167,0.07652088202179726,26,4,0.00016462260268334841,2.532655425897668e-05,0.15384615384615385,Predominantly Transcriptional,5,354.0
152,ENSG00000236017,ASMTL-AS1,23,1401769,1414028,1,12259,156040895,0.00902262512657339,4,8,0.0003262908883269435,0.000652581776653887,2.0,Predominantly Post-Transcriptional,5,5.0
153,ENSG00000067900,ROCK1,18,20946906,21111813,-1,164907,80373285,0.261646136524095,12,3,7.276828758027252e-05,1.819207189506813e-05,0.25,Predominantly Transcriptional,6,1752.0
154,ENSG00000205726,ITSN1,21,33642400,33899861,1,257461,46709983,0.722995992098734,45,116,0.00017478375365589352,0.0004505536760907477,2.577777777777778,Predominantly Post-Transcriptional,33,1699.0
155,ENSG00000185291,IL3RA,23,1336616,1382689,1,46073,156040895,0.008713436948692201,8,3,0.00017363748833373126,6.511405812514923e-05,0.375,Predominantly Transcriptional,3,12.0
156,ENSG00000182162,P2RY8,23,1462581,1537185,-1,74604,156040895,0.009612114824129919,8,5,0.00010723285614712348,6.702053509195217e-05,0.625,Predominantly Transcriptional,2,2.5
157,ENSG00000205542,TMSB4X,23,12975110,12977227,1,2117,156040895,0.0831587674500329,2,6,0.000944733112895607,0.002834199338686821,3.0,Predominantly Post-Transcriptional,4,13234.0
158,ENSG00000169100,SLC25A6,23,1386152,1392113,-1,5961,156040895,0.00890236178150606,3,2,0.0005032712632108706,0.00033551417547391375,0.6666666666666666,Predominantly Transcriptional,3,2248.5
159,ENSG00000177511,ST8SIA3,18,57352557,57371731,1,19174,80373285,0.713696646839805,3,1,0.00015646187545634714,5.2153958485449043e-05,0.3333333333333333,Predominantly Transcriptional,3,0.5
160,ENSG00000099953,MMP11,22,23768226,23784316,1,16090,50818468,0.46786674088640373,6,9,0.00037290242386575515,0.0005593536357986327,1.5,Predominantly Post-Transcriptional,13,2.0
161,ENSG00000152240,HAUS1,18,46104378,46128333,1,23955,80373285,0.5737771636433673,1,11,4.174493842621582e-05,0.000459194322688374,11.0,Predominantly Post-Transcriptional,12,436.0
162,ENSG00000254835,RNF185-AS1,22,31205264,31205616,-1,352,50818468,0.6140570786195286,2,1,0.005681818181818182,0.002840909090909091,0.5,Predominantly Transcriptional,1,0.0
163,ENSG00000178605,GTPBP6,23,304529,318819,-1,14290,156040895,0.0019973866466223484,2,8,0.00013995801259622114,0.0005598320503848845,4.0,Predominantly Post-Transcriptional,2,434.5
164,ENSG00000226985,LINC01203,23,13333952,13403035,1,69083,156040895,0.08567301219337405,4,1,5.790136502468046e-05,1.4475341256170115e-05,0.25,Predominantly Transcriptional,2,0.0
165,ENSG00000184792,OSBP2,22,30693782,30907824,1,214042,50818468,0.6060946780213838,19,64,8.87676250455518e-05,0.0002990067369955429,3.3684210526315788,Predominantly Post-Transcriptional,19,380.0
166,ENSG00000124134,KCNS1,20,45091214,45101127,-1,9913,64444167,0.6997711755665955,1,3,0.00010087763542822556,0.0003026329062846767,3.0,Predominantly Post-Transcriptional,2,5.5
167,ENSG00000176641,RNF152,18,61808067,61894247,-1,86180,80373285,0.7695487001682213,9,1,0.00010443258296588536,1.1603620329542817e-05,0.1111111111111111,Predominantly Transcriptional,5,147.5
168,ENSG00000166510,CCDC68,18,54901509,54959461,-1,57952,80373285,0.6834420790440505,7,1,0.00012078961899503037,1.725565985643291e-05,0.14285714285714285,Predominantly Transcriptional,6,0.5
169,ENSG00000101310,SEC23B,20,18507520,18561415,1,53895,64444167,0.28760504422378524,6,36,0.0001113275814082939,0.0006679654884497635,6.0,Predominantly Post-Transcriptional,8,665.0
170,ENSG00000169084,DHRSX,23,2219506,2502805,-1,283299,156040895,0.015131645457429605,20,10,7.059678996396033e-05,3.529839498198017e-05,0.5,Predominantly Transcriptional,7,64.5
171,ENSG00000146950,SHROOM2,23,9786429,9949443,1,163014,156040895,0.06323942194768878,1,7,6.134442440526581e-06,4.294109708368606e-05,7.0,Predominantly Post-Transcriptional,4,332.5
172,ENSG00000175387,SMAD2,18,47808957,47931146,-1,122189,80373285,0.595596553008876,10,1,8.184042753439344e-05,8.184042753439344e-06,0.1,Predominantly Transcriptional,12,1835.0
173,ENSG00000011201,ANOS1,23,8528874,8732137,-1,203263,156040895,0.05530925402600389,5,1,2.4598672655623504e-05,4.919734531124701e-06,0.2,Predominantly Transcriptional,4,371.5
174,ENSG00000169093,ASMTL,23,1403139,1453762,-1,50623,156040895,0.009154334189123947,9,25,0.00017778480137486914,0.0004938466704857476,2.7777777777777777,Predominantly Post-Transcriptional,6,406.5
175,ENSG00000041353,RAB27B,18,54717860,54895516,1,177656,80373285,0.6819018035656997,13,5,7.317512496059801e-05,2.8144278830999234e-05,0.38461538461538464,Predominantly Transcriptional,4,27.0
176,ENSG00000236871,LINC00106,23,1396427,1399402,1,2975,156040895,0.008958641899612279,1,8,0.0003361344537815126,0.002689075630252101,8.0,Predominantly Post-Transcriptional,2,6.0
177,ENSG00000004961,HCCS,23,11111301,11123086,1,11785,156040895,0.07124538410267385,2,14,0.00016970725498515062,0.0011879507848960543,7.0,Predominantly Post-Transcriptional,3,259.0
178,ENSG00000089123,TASP1,20,13389392,13638932,-1,249540,64444167,0.2097034166024677,12,2,4.8088482808367394e-05,8.0147471347279e-06,0.16666666666666666,Predominantly Transcriptional,7,176.0
179,ENSG00000141655,TNFRSF11A,18,62325287,62391288,1,66001,80373285,0.775858390011059,16,32,0.00024242056938531234,0.00048484113877062467,2.0,Predominantly Post-Transcriptional,6,0.5
180,ENSG00000146938,NLGN4X,23,5840637,6228867,-1,388230,156040895,0.03867416935797503,1,1,2.5757927002034876e-06,2.5757927002034876e-06,1.0,Neutral,8,220.5
181,ENSG00000170191,NANP,20,25612935,25624014,-1,11079,64444167,0.3975297640203806,2,2,0.00018052170773535519,0.00018052170773535519,1.0,Neutral,1,289.5
182,ENSG00000132792,CTNNBL1,20,37693955,37872129,1,178174,64444167,0.5862911068429203,19,57,0.00010663733204620203,0.0003199119961386061,3.0,Predominantly Post-Transcriptional,9,982.5
183,ENSG00000091164,TXNL1,18,56597209,56651600,-1,54391,80373285,0.7045177324778998,2,6,3.6770789284992e-05,0.00011031236785497601,3.0,Predominantly Post-Transcriptional,11,1096.0
184,ENSG00000134030,CTIF,18,48539031,48863217,1,324186,80373285,0.6059367114334072,58,151,0.00017890963829406576,0.00046578198935179186,2.603448275862069,Predominantly Post-Transcriptional,11,1135.5
185,ENSG00000229107,ABHD17AP4,22,20667836,20670984,-1,3148,50818468,0.40673028553320417,2,1,0.0006353240152477764,0.0003176620076238882,0.5,Predominantly Transcriptional,1,100.0
186,ENSG00000101955,SRPX,23,38149336,38220924,-1,71588,156040895,0.2447123236507968,5,4,6.984410795105325e-05,5.58752863608426e-05,0.8,Predominantly Transcriptional,6,562.0
187,ENSG00000100325,ASCC2,22,29788609,29838304,-1,49695,50818468,0.5866657865404364,5,2,0.00010061374383740819,4.024549753496327e-05,0.4,Predominantly Transcriptional,23,235.5
188,ENSG00000126010,GRPR,23,16123565,16153518,1,29953,156040895,0.10342507648395634,2,1,6.677127499749608e-05,3.338563749874804e-05,0.5,Predominantly Transcriptional,1,1.5
189,ENSG00000149639,SOGA1,20,36777447,36863538,-1,86091,64444167,0.5713549296090676,17,3,0.00019746547258133834,3.484684810258912e-05,0.17647058823529413,Predominantly Transcriptional,4,434.0
190,ENSG00000130150,MOSPD2,23,14873421,14922327,1,48906,156040895,0.09547416400040515,3,20,6.13421666053245e-05,0.00040894777736883,6.666666666666667,Predominantly Post-Transcriptional,6,117.5
191,ENSG00000263438,LINC01919,18,53568439,53629990,1,61551,80373285,0.6668784845611325,1,1,1.6246689736966093e-05,1.6246689736966093e-05,1.0,Neutral,3,0.0
192,ENSG00000225882,LINC01456,23,17970197,18104644,-1,134447,156040895,0.11559418766471444,11,2,8.181662662610546e-05,1.4875750295655536e-05,0.18181818181818182,Predominantly Transcriptional,1,0.0
193,ENSG00000196839,ADA,20,44619522,44652233,-1,32711,64444167,0.6926286672306587,7,6,0.00021399529210357372,0.00018342453608877747,0.8571428571428571,Predominantly Transcriptional,9,347.5
194,ENSG00000147027,TMEM47,23,34627075,34657285,-1,30210,156040895,0.22200705782929533,1,2,3.3101621979477e-05,6.6203243958954e-05,2.0,Predominantly Post-Transcriptional,1,92.0
195,ENSG00000082212,ME2,18,50879080,50954257,1,75177,80373285,0.6335023944834406,7,26,9.31135852720912e-05,0.000345850459582053,3.7142857142857144,Predominantly Post-Transcriptional,5,1160.0
196,ENSG00000197976,AKAP17A,23,1591604,1602520,1,10916,156040895,0.010234893871891724,3,24,0.00027482594356907294,0.0021986075485525836,8.0,Predominantly Post-Transcriptional,3,266.5
197,ENSG00000185666,SYN3,22,32507820,33058381,-1,550561,50818468,0.6451021014643732,36,40,6.53878498477008e-05,7.265316649744533e-05,1.1111111111111112,Predominantly Post-Transcriptional,13,8.5
198,ENSG00000149970,CNKSR2,23,21372801,21654695,1,281894,156040895,0.13787249810378235,4,10,1.4189730891753638e-05,3.547432722938409e-05,2.5,Predominantly Post-Transcriptional,7,99.0
199,ENSG00000179935,LINC00652,20,18786065,18794579,-1,8514,64444167,0.2915752173505478,1,2,0.00011745360582569885,0.0002349072116513977,2.0,Predominantly Post-Transcriptional,3,3.0
200,ENSG00000101445,PPP1R16B,20,38805697,38923024,1,117327,64444167,0.6030702592524781,8,20,6.81854986490748e-05,0.00017046374662268703,2.5,Predominantly Post-Transcriptional,4,53.0
201,ENSG00000178248,FAM230I,22,23462086,23486980,-1,24894,50818468,0.46192917503927905,2,1,8.034064433196755e-05,4.0170322165983774e-05,0.5,Predominantly Transcriptional,1,0.0
202,ENSG00000141441,GAREM1,18,32124877,32470882,-1,346005,80373285,0.40184844379572143,35,39,0.00010115460759237583,0.00011271513417436164,1.1142857142857143,Predominantly Post-Transcriptional,4,67.0
203,ENSG00000223704,LINC01422,22,26858634,26968763,1,110129,50818468,0.5296046803299934,2,13,1.8160520843737797e-05,0.00011804338548429568,6.5,Predominantly Post-Transcriptional,1,11.5
204,ENSG00000099985,OSM,22,30262829,30266851,-1,4022,50818468,0.595548059418084,1,1,0.0002486325211337643,0.0002486325211337643,1.0,Neutral,3,1.5
205,ENSG00000228315,GUSBP11,22,23638487,23717356,-1,78869,50818468,0.46593143067595033,8,2,0.00010143402350733495,2.5358505876833736e-05,0.25,Predominantly Transcriptional,6,0.5
206,ENSG00000265533,DSEL-AS1,18,67516546,67899619,1,383073,80373285,0.8424202457321485,4,1,1.0441874003127342e-05,2.6104685007818355e-06,0.25,Predominantly Transcriptional,1,0.0
207,ENSG00000149633,KIAA1755,20,38210503,38260772,-1,50269,64444167,0.5933141706991107,6,1,0.00011935785474149078,1.9892975790248464e-05,0.16666666666666666,Predominantly Transcriptional,7,35.0
208,ENSG00000152229,PSTPIP2,18,45983536,46072272,-1,88736,80373285,0.5726766549357787,6,4,6.761630003606203e-05,4.5077533357374686e-05,0.6666666666666666,Predominantly Transcriptional,6,170.0
209,ENSG00000185721,DRG1,22,31399604,31530634,1,131030,50818468,0.6191670122759309,6,76,4.579104021979699e-05,0.0005800198427840952,12.666666666666666,Predominantly Post-Transcriptional,6,2204.0
210,ENSG00000267761,MIR4527HG,18,47285725,47594550,1,308825,80373285,0.5902475866203553,9,1,2.9142718368007773e-05,3.23807981866753e-06,0.1111111111111111,Predominantly Transcriptional,3,16.5
211,ENSG00000130684,ZNF337,20,25673195,25696853,-1,23658,64444167,0.3985624331213716,3,12,0.000126806999746386,0.000507227998985544,4.0,Predominantly Post-Transcriptional,3,39.5
212,ENSG00000184828,ZBTB7C,18,48026672,48410752,-1,384080,80373285,0.5999345678106849,54,4,0.00014059570922724432,1.0414496979795876e-05,0.07407407407407407,Predominantly Transcriptional,28,17.0
213,ENSG00000025772,TOMM34,20,44942130,44960397,-1,18267,64444167,0.697522608989577,3,1,0.00016423057973394647,5.4743526577982154e-05,0.3333333333333333,Predominantly Transcriptional,1,1183.5
214,ENSG00000128283,CDC42EP1,22,37560480,37569405,1,8925,50818468,0.7391986413285816,6,24,0.0006722689075630252,0.002689075630252101,4.0,Predominantly Post-Transcriptional,4,1584.0
215,ENSG00000235786,ZNRF3-IT1,22,28992721,29018620,1,25899,50818468,0.5707702660379294,3,16,0.00011583458820803892,0.0006177844704428742,5.333333333333333,Predominantly Post-Transcriptional,1,0.0
216,ENSG00000176635,HORMAD2,22,30080464,30177075,1,96611,50818468,0.592870479684669,6,1,6.21047292751343e-05,1.0350788212522384e-05,0.16666666666666666,Predominantly Transcriptional,4,0.0
217,ENSG00000101452,DHX35,20,38962299,39039723,1,77424,64444167,0.6051907071744755,8,41,0.00010332713370531102,0.0005295515602397189,5.125,Predominantly Post-Transcriptional,7,205.5
218,ENSG00000159261,CLDN14,21,36460621,36576569,-1,115948,46709983,0.7818156345721642,19,6,0.0001638665608721151,5.174733501224687e-05,0.3157894736842105,Predominantly Transcriptional,6,3.5
219,ENSG00000100225,FBXO7,22,32474676,32498829,1,24153,50818468,0.6392705994206673,2,26,8.280544859851778e-05,0.0010764708317807313,13.0,Predominantly Post-Transcriptional,9,2365.0
220,ENSG00000223692,DIP2A-IT1,21,46462471,46469306,1,6835,46709983,0.9947742541460569,4,1,0.0005852231163130944,0.0001463057790782736,0.25,Predominantly Transcriptional,1,3.0
221,ENSG00000157542,KCNJ6,21,37607373,38121345,-1,513972,46709983,0.8106266919429194,47,3,9.144467013767287e-05,5.836893838574864e-06,0.06382978723404255,Predominantly Transcriptional,1,0.0
222,ENSG00000141664,ZCCHC2,18,62523025,62587709,1,64684,80373285,0.7783104423316778,11,31,0.00017005751035804835,0.0004792529837363181,2.8181818181818183,Predominantly Post-Transcriptional,11,264.0
223,ENSG00000240654,C1QTNF9,13,24307166,24322535,1,15369,114364328,0.2126086947321546,1,1,6.506604203266315e-05,6.506604203266315e-05,1.0,Neutral,2,1.5
224,ENSG00000124191,TOX2,20,43914852,44069616,1,154764,64444167,0.682641052680532,19,26,0.00012276756868522396,0.00016799772556925382,1.368421052631579,Predominantly Post-Transcriptional,6,72.0
225,ENSG00000154645,CHODL,21,17901263,18267373,1,366110,46709983,0.38716173371332635,17,12,4.6434131818305975e-05,3.277703422468657e-05,0.7058823529411765,Predominantly Transcriptional,7,10.0
226,ENSG00000102699,PARP4,13,24420931,24512778,-1,91847,114364328,0.21393781546987273,5,1,5.4438359445599746e-05,1.0887671889119949e-05,0.2,Predominantly Transcriptional,3,1024.0
227,ENSG00000166569,CPLX4,18,59275156,59318649,-1,43493,80373285,0.7377688058911614,4,1,9.196882256914906e-05,2.2992205642287266e-05,0.25,Predominantly Transcriptional,2,0.5
228,ENSG00000182362,YBEY,21,46286342,46297751,1,11409,46709983,0.9910525229692334,4,3,0.00035060040319046367,0.00026295030239284776,0.75,Predominantly Transcriptional,8,98.0
229,ENSG00000101782,RIOK3,18,23453287,23486603,1,33316,80373285,0.29201176734284284,1,29,3.0015608116220435e-05,0.0008704526353703927,29.0,Predominantly Post-Transcriptional,11,423.0
230,ENSG00000187792,ZNF70,22,23738682,23751112,-1,12430,50818468,0.46724936690338637,1,2,8.045052292839903e-05,0.00016090104585679806,2.0,Predominantly Post-Transcriptional,1,295.0
231,ENSG00000244558,KCNK15-AS1,20,44694892,44746021,-1,51129,64444167,0.693941105639553,12,3,0.00023470046353341547,5.867511588335387e-05,0.25,Predominantly Transcriptional,4,2.5
232,ENSG00000244625,MIATNB,22,26672747,26780893,1,108146,50818468,0.5259273065846849,4,39,3.6987036043866625e-05,0.0003606236014276996,9.75,Predominantly Post-Transcriptional,9,102.5
233,ENSG00000064655,EYA2,20,46894624,47188844,1,294220,64444167,0.7299610839876323,11,53,3.7386989327713953e-05,0.00018013731221534906,4.818181818181818,Predominantly Post-Transcriptional,10,42.0
234,ENSG00000230866,LINC02558,22,31970823,32037995,1,67172,50818468,0.6297790992046435,4,2,5.954862144941345e-05,2.9774310724706724e-05,0.5,Predominantly Transcriptional,2,0.0
235,ENSG00000157538,VPS26C,21,37223420,37267919,-1,44499,46709983,0.7973813542171488,7,11,0.00015730690577316344,0.0002471965662149711,1.5714285714285714,Predominantly Post-Transcriptional,13,491.0
236,ENSG00000198089,SFI1,22,31488688,31618588,1,129900,50818468,0.6209088790319299,12,81,9.237875288683603e-05,0.0006235565819861431,6.75,Predominantly Post-Transcriptional,29,302.0
237,ENSG00000036473,OTC,23,38352586,38421446,1,68860,156040895,0.24600612550959797,2,2,2.904443799012489e-05,2.904443799012489e-05,1.0,Neutral,2,0.0
238,ENSG00000147041,SYTL5,23,38006553,38128819,1,122266,156040895,0.24395967480191652,7,15,5.725222056826918e-05,0.00012268332978914825,2.142857142857143,Predominantly Post-Transcriptional,2,326.5
239,ENSG00000227456,LINC00310,21,34157724,34190244,1,32520,46709983,0.7316205617116153,6,10,0.00018450184501845018,0.0003075030750307503,1.6666666666666667,Predominantly Post-Transcriptional,7,3.5
240,ENSG00000160294,MCM3AP,21,46235133,46286297,-1,51164,46709983,0.9903817562939383,6,27,0.00011726995543741693,0.0005277147994683762,4.5,Predominantly Post-Transcriptional,10,1702.0
241,ENSG00000230641,USP12-AS2,13,27172259,27182998,1,10739,114364328,0.23764078340931624,3,1,0.00027935561970388306,9.311853990129435e-05,0.3333333333333333,Predominantly Transcriptional,1,1.0
242,ENSG00000027001,MIPEP,13,23730189,23889400,-1,159211,114364328,0.20819249250518046,14,1,8.79336226768251e-05,6.280973048344649e-06,0.07142857142857142,Predominantly Transcriptional,5,235.5
243,ENSG00000086712,TXLNG,23,16786432,16844519,1,58087,156040895,0.10776325975315637,16,69,0.0002754488956220841,0.0011878733623702376,4.3125,Predominantly Post-Transcriptional,3,284.0
244,ENSG00000141458,NPC1,18,23506184,23586506,-1,80322,80373285,0.2929623319489803,8,23,9.959911356788924e-05,0.00028634745150768156,2.875,Predominantly Post-Transcriptional,14,800.0
245,ENSG00000101958,GLRA2,23,14529298,14731812,1,202514,156040895,0.09376102976082007,5,1,2.4689651085850856e-05,4.937930217170171e-06,0.2,Predominantly Transcriptional,4,0.0
